(FXE , 2006/08/24 , 128.4000 , 128.5400 , 127.8000 , 127.8000 )
(FXE , 2006/08/25 , 127.8400 , 128.0500 , 127.5400 , 127.8300 )
(FXE , 2006/08/28 , 128.2600 , 128.4000 , 128.1000 , 128.1700 )
(FXE , 2006/08/29 , 128.2900 , 128.6200 , 127.8300 , 128.5200 )
(FXE , 2006/08/30 , 128.7100 , 128.7200 , 128.5000 , 128.6700 )
(FXE , 2006/08/31 , 128.7700 , 128.8400 , 128.1900 , 128.4500 )
(FXE , 2006/09/01 , 127.8000 , 128.5200 , 127.7300 , 128.4600 )
(FXE , 2006/09/05 , 128.2200 , 128.3000 , 128.0700 , 128.2700 )
(FXE , 2006/09/06 , 127.9700 , 128.2600 , 127.8200 , 128.2200 )
(FXE , 2006/09/07 , 127.2500 , 127.6500 , 127.2500 , 127.3900 )
(FXE , 2006/09/08 , 126.8400 , 126.9200 , 126.6500 , 126.8900 )
(FXE , 2006/09/11 , 127.2800 , 127.3100 , 126.9200 , 127.1500 )
(FXE , 2006/09/12 , 127.1800 , 127.1800 , 126.8600 , 127.0000 )
(FXE , 2006/09/13 , 127.0000 , 127.2700 , 126.8000 , 127.0700 )
(FXE , 2006/09/14 , 127.2600 , 127.6200 , 127.2100 , 127.3500 )
(FXE , 2006/09/15 , 126.8000 , 126.8000 , 126.4500 , 126.7400 )
(FXE , 2006/09/18 , 126.7700 , 127.2100 , 126.7700 , 127.1400 )
(FXE , 2006/09/19 , 127.1700 , 127.2700 , 126.7500 , 126.8800 )
(FXE , 2006/09/20 , 127.0400 , 127.4000 , 126.9400 , 126.9400 )
(FXE , 2006/09/21 , 127.5300 , 128.1300 , 127.3000 , 128.0600 )
(FXE , 2006/09/22 , 128.3000 , 128.3300 , 128.0000 , 128.0400 )
(FXE , 2006/09/25 , 127.8200 , 127.8500 , 127.5500 , 127.7700 )
(FXE , 2006/09/26 , 127.1500 , 127.1900 , 126.8500 , 127.0800 )
(FXE , 2006/09/27 , 127.2100 , 127.3700 , 127.0300 , 127.2600 )
(FXE , 2006/09/28 , 127.2300 , 127.3500 , 127.0800 , 127.2900 )
(FXE , 2006/09/29 , 126.8500 , 127.3000 , 126.6900 , 127.0900 )
(FXE , 2006/10/02 , 127.2300 , 127.5700 , 127.2000 , 127.3800 )
(FXE , 2006/10/03 , 127.3300 , 127.4500 , 127.2400 , 127.2500 )
(FXE , 2006/10/04 , 126.8900 , 127.2200 , 126.8200 , 127.1900 )
(FXE , 2006/10/05 , 127.0000 , 127.0400 , 126.7700 , 126.9800 )
(FXE , 2006/10/06 , 126.1000 , 126.1200 , 125.8000 , 125.9900 )
(FXE , 2006/10/09 , 126.0000 , 126.0700 , 125.9200 , 126.0200 )
(FXE , 2006/10/10 , 125.3800 , 125.4400 , 125.2400 , 125.4000 )
(FXE , 2006/10/11 , 125.4000 , 125.6000 , 125.0700 , 125.2700 )
(FXE , 2006/10/12 , 125.3600 , 125.6100 , 125.3000 , 125.5600 )
(FXE , 2006/10/13 , 125.2700 , 125.3300 , 124.9500 , 125.2100 )
(FXE , 2006/10/16 , 125.3700 , 125.4500 , 125.2600 , 125.4400 )
(FXE , 2006/10/17 , 125.5700 , 125.7700 , 125.4800 , 125.6000 )
(FXE , 2006/10/18 , 125.2600 , 125.5400 , 125.2200 , 125.4900 )
(FXE , 2006/10/19 , 125.8900 , 126.7000 , 125.8900 , 126.5600 )
(FXE , 2006/10/20 , 126.4900 , 126.5000 , 126.2000 , 126.3600 )
(FXE , 2006/10/23 , 125.6700 , 125.7900 , 125.6200 , 125.7200 )
(FXE , 2006/10/24 , 125.6500 , 126.0000 , 125.6200 , 125.8800 )
(FXE , 2006/10/25 , 126.0900 , 126.4700 , 125.9800 , 126.3700 )
(FXE , 2006/10/26 , 126.8600 , 127.2700 , 126.7800 , 127.1700 )
(FXE , 2006/10/27 , 127.7400 , 127.7800 , 127.4800 , 127.6500 )
(FXE , 2006/10/30 , 127.5300 , 127.6200 , 127.4000 , 127.6000 )
(FXE , 2006/10/31 , 127.4500 , 128.1600 , 127.3800 , 127.9800 )
(FXE , 2006/11/01 , 127.7300 , 128.0500 , 127.6200 , 127.6400 )
(FXE , 2006/11/02 , 127.7200 , 127.8900 , 127.6800 , 127.8000 )
(FXE , 2006/11/03 , 127.0800 , 127.2600 , 126.9000 , 127.2100 )
(FXE , 2006/11/06 , 127.1500 , 127.3300 , 127.1100 , 127.2700 )
(FXE , 2006/11/07 , 128.0500 , 128.2500 , 127.7300 , 127.7900 )
(FXE , 2006/11/08 , 127.7600 , 127.9100 , 127.6700 , 127.7000 )
(FXE , 2006/11/09 , 127.8100 , 128.5200 , 127.8100 , 128.4000 )
(FXE , 2006/11/10 , 128.7900 , 128.8300 , 128.5500 , 128.5800 )
(FXE , 2006/11/13 , 128.4200 , 128.5000 , 128.1600 , 128.2200 )
(FXE , 2006/11/14 , 128.6600 , 128.6800 , 128.1500 , 128.3900 )
(FXE , 2006/11/15 , 128.2000 , 128.5000 , 128.1100 , 128.4900 )
